parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[2265],-0.626,0.045,-0.713,-0.538,0.004,0.001,123.0,463.0,1.05,-46.52735653680025,-50.98285249432698,-41.60850848473713
practice_offset[2266],-0.963,0.056,-1.071,-0.849,0.004,0.001,172.0,921.0,1.03,-61.825407138655294,-65.7334319651607,-57.215743934060505
practice_offset[2267],-0.556,0.048,-0.65,-0.462,0.004,0.001,143.0,538.0,1.04,-42.65015241242847,-47.79542232389839,-36.99776600580877
practice_offset[2268],0.515,0.045,0.429,0.602,0.004,0.001,130.0,721.0,1.04,67.36385017975294,53.57210343973493,82.57666846595977
practice_offset[2269],0.275,0.044,0.187,0.36,0.004,0.001,131.0,616.0,1.04,31.653067486762154,20.562728504992478,43.332941456034014
practice_offset[2270],-0.738,0.045,-0.824,-0.649,0.004,0.001,113.0,514.0,1.05,-52.19309017836225,-56.13265533520322,-47.74319163523052
practice_offset[2271],-0.288,0.044,-0.374,-0.201,0.004,0.001,140.0,417.0,1.04,-25.023840776095874,-31.202308817102054,-18.20875684461406
practice_offset[2272],0.087,0.044,0.003,0.177,0.004,0.001,130.0,585.0,1.04,9.089667971827776,0.3004504503377081,19.363109312713878
practice_offset[2273],-1.942,0.047,-2.03,-1.846,0.004,0.001,115.0,310.0,1.05,-85.65831709054625,-86.86644788515069,-84.21326254449124
practice_offset[2274],-0.921,0.045,-1.004,-0.828,0.004,0.001,124.0,374.0,1.05,-60.187927876345306,-63.358913747784065,-56.30777424255589
practice_offset[2275],-0.79,0.051,-0.89,-0.691,0.004,0.001,147.0,798.0,1.04,-54.61552047176442,-58.93442472476544,-49.892525629855115
practice_offset[2276],1.426,0.046,1.337,1.515,0.004,0.001,161.0,733.0,1.03,316.20177802208343,280.76035433731965,354.9421126845645
practice_offset[2277],-0.945,0.061,-1.065,-0.826,0.003,0.001,319.0,1187.0,1.02,-61.132042909824705,-65.52721452327799,-56.22030234830404
practice_offset[2278],0.535,0.044,0.449,0.622,0.004,0.001,126.0,497.0,1.04,70.74482422542117,56.67446571994515,86.2649618265929
practice_offset[2279],-1.387,0.045,-1.477,-1.301,0.004,0.001,116.0,336.0,1.05,-75.01763474938859,-77.16783731562997,-72.77406025385356
practice_offset[2280],-1.236,0.054,-1.339,-1.128,0.004,0.001,155.0,934.0,1.04,-70.94559270255954,-73.78923547846074,-67.63200305674633
practice_offset[2281],-0.698,0.044,-0.787,-0.614,0.004,0.001,130.0,489.0,1.04,-50.24205317679551,-54.47916259863841,-45.881819338479715
practice_offset[2282],-0.478,0.044,-0.564,-0.392,0.004,0.001,118.0,521.0,1.05,-37.997780301800596,-43.10712088208783,-32.4295886039374
practice_offset[2283],-0.701,0.065,-0.832,-0.58,0.004,0.001,312.0,1840.0,1.02,-50.39110333024735,-56.482194073364326,-44.010163343459794
practice_offset[2284],-0.125,0.045,-0.212,-0.037,0.004,0.001,126.0,598.0,1.04,-11.750309741540466,-19.10353024335002,-3.6323864650946502
practice_offset[2285],0.743,0.044,0.658,0.83,0.004,0.001,140.0,698.0,1.04,110.22327621864507,93.09266167394625,129.33187402641826
practice_offset[2286],0.199,0.046,0.108,0.287,0.004,0.001,163.0,753.0,1.04,22.018196589987248,11.404774538646766,33.242421347567586
practice_offset[2287],-3.726,0.053,-3.832,-3.622,0.005,0.001,111.0,293.0,1.06,-97.59110006210776,-97.83337602111115,-97.32708353306865
practice_offset[2288],-1.299,0.06,-1.417,-1.185,0.004,0.001,194.0,934.0,1.03,-72.71955388616236,-75.7559752250667,-69.42538205012883
practice_offset[2289],0.358,0.044,0.272,0.444,0.004,0.001,130.0,570.0,1.04,43.0465620479898,31.258700131110828,55.893048562191524
practice_offset[2290],-1.722,0.046,-1.813,-1.633,0.005,0.001,102.0,377.0,1.06,-82.12916264906694,-83.683608989998,-80.465733379341
practice_offset[2291],-0.616,0.055,-0.723,-0.508,0.004,0.001,204.0,952.0,1.03,-45.98994753556293,-51.47058126114998,-39.830222823789065
practice_offset[2292],-0.385,0.044,-0.471,-0.299,0.004,0.001,138.0,470.0,1.04,-31.95493637954123,-37.56224215885887,-25.844059056498946
practice_offset[2293],-1.225,0.045,-1.313,-1.137,0.004,0.001,115.0,313.0,1.05,-70.62422996764673,-73.09881908074935,-67.92200804923834
practice_offset[2294],-0.729,0.044,-0.819,-0.645,0.004,0.001,122.0,363.0,1.05,-51.7608859884874,-55.91276935502438,-47.533745789340706
practice_offset[2295],-0.294,0.044,-0.382,-0.209,0.004,0.001,119.0,540.0,1.05,-25.472350855671134,-31.750494679460996,-18.860476435658857
practice_offset[2296],-2.285,0.064,-2.406,-2.159,0.004,0.001,230.0,814.0,1.03,-89.82259378937162,-90.98247247681182,-88.45594961591132
practice_offset[2297],-0.518,0.058,-0.628,-0.402,0.004,0.001,216.0,1082.0,1.03,-40.42892210996788,-46.634194949700934,-33.10192543096533
practice_offset[2298],-0.103,0.044,-0.189,-0.018,0.004,0.001,137.0,385.0,1.04,-9.78730265184835,-17.221349330526635,-1.7838967641699233
practice_offset[2299],-1.047,0.045,-1.132,-0.957,0.004,0.001,104.0,343.0,1.05,-64.90108613457386,-67.76121644545745,-61.59567106246647
practice_offset[2300],0.189,0.056,0.077,0.294,0.004,0.001,227.0,1154.0,1.03,20.80409524829019,8.00420763926002,34.178390366697144
practice_offset[2301],-0.985,0.056,-1.094,-0.873,0.004,0.001,205.0,873.0,1.03,-62.65607730633391,-66.51256861188698,-58.23034220020011
practice_offset[2302],-1.145,0.074,-1.294,-1.005,0.004,0.001,374.0,2148.0,1.02,-68.17760822095809,-72.58281008096297,-63.39553651959846
practice_offset[2303],-0.463,0.044,-0.546,-0.374,0.004,0.001,132.0,393.0,1.04,-37.06073674918372,-42.0737768619218,-31.202308817102054
practice_offset[2304],-1.819,0.047,-1.908,-1.725,0.005,0.001,102.0,326.0,1.05,-83.78121422752989,-85.16231562730341,-82.18269482271016
practice_offset[2305],0.069,0.045,-0.019,0.155,0.004,0.001,156.0,544.0,1.04,7.143620914834625,-1.8820637757194003,16.765796110512497
practice_offset[2306],0.479,0.044,0.394,0.566,0.004,0.001,150.0,447.0,1.04,61.445913555862305,48.290054867475305,76.12081105217428
practice_offset[2307],0.472,0.045,0.386,0.56,0.004,0.001,158.0,390.0,1.04,60.319738372657405,47.108467081474316,75.06725002961012
practice_offset[2308],-1.438,0.046,-1.53,-1.353,0.004,0.001,118.0,357.0,1.05,-76.25979116289349,-78.3464332683993,-74.153629472058
practice_offset[2309],-1.085,0.045,-1.171,-0.997,0.004,0.001,107.0,387.0,1.05,-66.20982141052869,-68.99432705440248,-63.10152633908582
practice_offset[2310],-1.591,0.046,-1.679,-1.497,0.005,0.001,101.0,335.0,1.05,-79.6278211948694,-81.34395567664924,-77.6199444280565
practice_offset[2311],-0.45,0.044,-0.536,-0.364,0.004,0.001,139.0,443.0,1.04,-36.23718483782267,-41.49160864082931,-30.510880525708938
practice_offset[2312],-1.079,0.045,-1.164,-0.988,0.004,0.001,105.0,464.0,1.05,-66.00647089750396,-68.77652592919894,-62.767941194684475
practice_offset[2313],-1.331,0.045,-1.418,-1.241,0.005,0.001,101.0,365.0,1.05,-73.57870837669137,-75.7802071318689,-71.09050216349982
practice_offset[2314],-0.52,0.045,-0.608,-0.433,0.004,0.001,114.0,332.0,1.05,-40.54794520298057,-45.55613417607829,-35.14395081950239
practice_offset[2315],0.237,0.044,0.151,0.323,0.004,0.001,148.0,513.0,1.04,26.744111777528357,16.299665808182027,38.12653509056301
practice_offset[2316],0.169,0.044,0.081,0.254,0.004,0.001,144.0,492.0,1.04,18.412013892396928,8.437089656676022,28.91718042678042
practice_offset[2317],-1.333,0.045,-1.422,-1.245,0.004,0.001,106.0,343.0,1.05,-73.63149815256553,-75.8768928030848,-71.20590918692298
practice_offset[2318],-0.133,0.044,-0.219,-0.047,0.004,0.001,130.0,495.0,1.04,-12.45349078912289,-19.667828184637347,-4.591260240962891
practice_offset[2319],-0.414,0.044,-0.501,-0.328,0.004,0.001,118.0,675.0,1.05,-33.89990487340876,-39.40755677828125,-27.963698029469864
practice_offset[2320],-0.806,0.049,-0.901,-0.71,0.006,0.001,67.0,527.0,1.08,-55.33589378977357,-59.383670670205625,-50.83558025390349
practice_offset[2321],-3.028,0.05,-3.122,-2.926,0.005,0.001,108.0,262.0,1.05,-95.15876339019508,-95.59310576616565,-94.63889459557785
practice_offset[2322],0.032,0.057,-0.077,0.148,0.008,0.002,57.0,142.0,1.11,3.251750530511832,-7.411014639350466,15.951289636297394
practice_offset[2323],-0.072,0.051,-0.17,0.03,0.005,0.001,123.0,465.0,1.05,-6.946910418879426,-15.63351834036163,3.045453395351694
practice_offset[2324],1.136,0.061,1.017,1.255,0.005,0.001,141.0,737.0,1.04,211.42862725534619,176.488764657882,250.78383743425823
practice_offset[2325],0.737,0.075,0.592,0.885,0.004,0.001,364.0,1460.0,1.02,108.96571302360564,80.76000026120045,142.29843914855502
practice_offset[2326],0.659,0.051,0.555,0.756,0.005,0.002,120.0,398.0,1.05,93.2858509141412,74.19409847740755,112.97401990391056
practice_offset[2327],-0.084,0.06,-0.199,0.04,0.008,0.003,60.0,118.0,1.11,-8.056874390487534,-18.04501066670744,4.081077419238821
practice_offset[2328],-0.447,0.061,-0.569,-0.325,0.008,0.003,59.0,125.0,1.11,-36.04560917251991,-43.390875300476615,-27.747264635792778
practice_offset[2329],-0.143,0.057,-0.257,-0.031,0.008,0.002,57.0,198.0,1.1,-13.324593110451099,-22.663178623455092,-3.0524426923974057
practice_offset[2330],0.763,0.052,0.66,0.862,0.004,0.002,155.0,333.0,1.04,114.47006810307654,93.47923344020317,136.7891744567051
practice_offset[2331],1.049,0.052,0.946,1.148,0.004,0.002,160.0,375.0,1.04,185.47948952945035,157.5387478802513,215.18828360473879
practice_offset[2332],-0.295,0.057,-0.41,-0.183,0.008,0.002,53.0,197.0,1.11,-25.54684125340906,-33.63497498636806,-16.723184426290906
practice_offset[2333],0.029,0.057,-0.08,0.145,0.007,0.002,60.0,150.0,1.1,2.9424594475130794,-7.688365361336425,15.603957026802151
practice_offset[2334],1.096,0.056,0.989,1.207,0.005,0.002,143.0,378.0,1.05,199.21733611664206,168.85445830457223,234.34392741929435
practice_offset[2335],0.511,0.051,0.41,0.61,0.005,0.002,101.0,387.0,1.06,66.69573190640476,50.681778511285344,84.04313987816374
practice_offset[2336],0.2,0.059,0.085,0.317,0.009,0.002,48.0,275.0,1.12,22.140275816016985,8.871706669839874,37.300257192545885
practice_offset[2337],1.184,0.055,1.074,1.29,0.006,0.002,90.0,359.0,1.06,226.74177694429181,192.70643721414083,263.2786555752809
practice_offset[2338],0.432,0.058,0.317,0.545,0.008,0.002,52.0,257.0,1.11,54.03351151611271,37.300257192545885,72.46083823764356
practice_offset[2339],0.741,0.054,0.635,0.848,0.004,0.002,169.0,397.0,1.04,109.80324983260262,88.70221414587378,133.49722343978726
practice_offset[2340],-0.351,0.059,-0.467,-0.237,0.008,0.002,49.0,321.0,1.12,-29.601624614437906,-37.311990958762294,-21.100871198239023
practice_offset[2341],0.29,0.057,0.18,0.407,0.008,0.002,58.0,143.0,1.1,33.6427488025472,19.721736312181015,50.23041056619504
practice_offset[2342],1.24,0.055,1.132,1.348,0.005,0.002,143.0,331.0,1.05,245.56134647626754,210.18540085675676,284.9718389345979
practice_offset[2343],0.341,0.054,0.24,0.447,0.004,0.002,149.0,402.0,1.05,40.635324086216926,27.12491503214047,56.36142992864181
practice_offset[2344],1.074,0.052,0.97,1.171,0.005,0.002,115.0,347.0,1.06,192.70643721414083,163.79444593541527,222.52162427004808
practice_offset[2345],1.268,0.053,1.164,1.374,0.006,0.002,86.0,304.0,1.07,255.37379741905036,220.27185627468663,295.1123623077004
practice_offset[2346],0.491,0.058,0.377,0.605,0.008,0.002,50.0,210.0,1.11,63.39493526055651,45.790430937122586,83.12522088857732
practice_offset[2347],0.749,0.052,0.649,0.852,0.004,0.002,157.0,374.0,1.04,111.48840747433253,91.36262456361197,134.43308280446362
practice_offset[2348],0.858,0.052,0.756,0.958,0.005,0.001,115.0,444.0,1.05,135.84390954904646,112.97401990391056,160.64783003886967
practice_offset[2349],0.426,0.057,0.317,0.544,0.008,0.003,56.0,136.0,1.11,53.11207751332474,37.300257192545885,72.28846360108874
practice_offset[2350],0.962,0.052,0.862,1.06,0.005,0.002,109.0,384.0,1.06,161.69250932469143,136.7891744567051,188.63709892679586
practice_offset[2351],-0.743,0.052,-0.842,-0.64,0.004,0.001,154.0,372.0,1.04,-52.431528135831215,-56.9152034772058,-47.270757595695144
practice_offset[2352],-0.062,0.061,-0.179,0.057,0.005,0.001,160.0,590.0,1.04,-6.011711320891111,-16.38941006029645,5.865581039550016
practice_offset[2353],0.979,0.056,0.869,1.086,0.005,0.002,138.0,329.0,1.05,166.17931174716438,138.45251357284602,196.24007387715037
practice_offset[2354],0.284,0.055,0.174,0.392,0.004,0.002,159.0,387.0,1.04,32.84329307527947,19.005556582036263,47.993771140228844
practice_offset[2355],0.331,0.057,0.219,0.443,0.008,0.002,53.0,202.0,1.11,39.23597923081943,24.483127668753113,55.73723343417794
practice_offset[2356],0.212,0.059,0.095,0.326,0.008,0.002,48.0,230.0,1.12,23.61478850785035,9.965885512610285,38.54153688727846
practice_offset[2357],-0.117,0.06,-0.234,0.005,0.008,0.003,59.0,127.0,1.11,-11.041480683658866,-20.863818410441613,0.501252085940096
practice_offset[2358],0.135,0.051,0.035,0.236,0.005,0.001,121.0,418.0,1.05,14.453678435131456,3.5619708799623284,26.617431016687988
practice_offset[2359],-0.349,0.057,-0.459,-0.234,0.008,0.002,54.0,235.0,1.11,-29.460686973004556,-36.80847551005041,-20.863818410441613
practice_offset[2360],0.253,0.059,0.138,0.373,0.008,0.002,61.0,163.0,1.1,28.788327683463045,14.797555027417864,45.208433983277516
practice_offset[2361],0.337,0.057,0.224,0.452,0.007,0.002,60.0,152.0,1.1,40.07390637385353,25.10710194283623,57.145194857764906
practice_offset[2362],0.966,0.052,0.865,1.066,0.004,0.002,148.0,330.0,1.05,162.7413756962452,137.5006085977112,190.374127394678
practice_offset[2363],-0.25,0.051,-0.353,-0.152,0.005,0.001,128.0,382.0,1.05,-22.119921692859513,-29.742280662275846,-14.101171925887657
practice_offset[2364],0.231,0.055,0.123,0.335,0.005,0.002,142.0,348.0,1.05,25.98592394492314,13.088442094748931,39.7940385222467
practice_offset[2365],-0.294,0.058,-0.403,-0.176,0.008,0.002,51.0,233.0,1.11,-25.472350855671134,-33.16879006764397,-16.138201666292595
practice_offset[2366],0.011,0.057,-0.102,0.123,0.008,0.002,54.0,180.0,1.11,1.106072244471945,-9.697044833112322,13.088442094748931
practice_offset[2367],-0.025,0.06,-0.144,0.095,0.008,0.003,59.0,130.0,1.11,-2.4690087971667385,-13.4112251940795,9.965885512610285
practice_offset[2368],0.96,0.051,0.859,1.059,0.004,0.002,147.0,286.0,1.05,161.16964734231178,136.07987141986743,188.34860609832432
practice_offset[2369],0.741,0.059,0.627,0.859,0.009,0.002,48.0,264.0,1.12,109.80324983260262,87.19861883312423,136.07987141986743
practice_offset[2370],-0.248,0.061,-0.368,-0.126,0.008,0.003,58.0,116.0,1.11,-21.964005672196574,-30.788281831126962,-11.838515321658393
practice_offset[2371],0.168,0.06,0.049,0.288,0.008,0.003,60.0,128.0,1.1,18.293661064781077,5.022035074002806,33.375730412338456
practice_offset[2372],-0.292,0.057,-0.403,-0.179,0.008,0.002,52.0,214.0,1.11,-25.323146402664285,-33.16879006764397,-16.38941006029645
practice_offset[2373],-0.398,0.059,-0.514,-0.28,0.008,0.003,59.0,132.0,1.11,-32.833797233799025,-40.19016059372387,-24.421625854427454
practice_offset[2374],0.541,0.051,0.444,0.643,0.005,0.002,118.0,354.0,1.05,71.7723727336547,55.893048562191524,90.21788646473917
practice_offset[2375],0.754,0.051,0.654,0.855,0.004,0.002,151.0,349.0,1.05,112.54849752831913,92.3218337109468,135.13743805749021
practice_offset[2376],0.883,0.053,0.778,0.985,0.004,0.001,185.0,1185.0,1.03,141.81432654423304,117.71136810045597,167.78118844210493
practice_offset[2377],0.067,0.051,-0.035,0.166,0.004,0.002,156.0,339.0,1.04,6.9295478174600245,-3.4394583742433538,18.05731017232761
practice_offset[2378],0.412,0.055,0.306,0.521,0.005,0.002,144.0,340.0,1.05,50.98344363287448,35.79823065478924,68.37105186428181
practice_offset[2379],0.423,0.059,0.31,0.542,0.007,0.002,63.0,177.0,1.09,52.65342959664567,36.34251141321778,71.94423102121061
practice_offset[2380],0.385,0.06,0.268,0.504,0.007,0.002,65.0,167.0,1.09,46.96143214411443,30.734714001493614,65.5329363157055
practice_offset[2381],0.629,0.054,0.524,0.736,0.004,0.001,172.0,515.0,1.04,87.57339071775117,68.87692344784637,108.75685175861962
practice_offset[2382],-0.283,0.064,-0.405,-0.156,0.004,0.001,242.0,814.0,1.03,-24.64802121402827,-33.302318914152565,-14.444080962898154
practice_offset[2383],-0.338,0.06,-0.454,-0.216,0.008,0.003,60.0,127.0,1.1,-28.680471210171778,-36.491726675407186,-19.426469812652037
practice_offset[2384],0.817,0.052,0.716,0.917,0.004,0.002,153.0,331.0,1.04,126.36985450594862,104.62318913749394,150.17737992899006
practice_offset[2385],-0.36,0.055,-0.475,-0.258,0.005,0.001,149.0,594.0,1.04,-30.232367392896897,-37.811494353497984,-22.740476789307195
practice_offset[2386],0.768,0.054,0.661,0.872,0.004,0.002,151.0,295.0,1.04,115.5451037931604,93.67280944551469,139.1689452237172
practice_offset[2387],0.111,0.065,-0.014,0.24,0.008,0.002,73.0,221.0,1.08,11.73949068544582,-1.3902455737138109,27.12491503214047
practice_offset[2388],-0.136,0.052,-0.235,-0.033,0.004,0.002,156.0,438.0,1.04,-12.71573675112807,-20.94291503712644,-3.246144041096799
practice_offset[2389],0.767,0.087,0.597,0.935,0.005,0.001,309.0,2191.0,1.02,115.32966642600391,81.66606353305505,154.72134577390077
practice_offset[2390],-0.353,0.058,-0.469,-0.241,0.008,0.002,51.0,243.0,1.11,-29.742280662275846,-37.43724168436893,-21.415837361165448
practice_offset[2391],1.246,0.054,1.139,1.35,0.004,0.002,169.0,340.0,1.04,247.64094711825294,212.36431596841544,285.74255306969746
practice_offset[2392],-0.09,0.057,-0.205,0.023,0.008,0.002,54.0,216.0,1.11,-8.60688147287718,-18.53526835885855,2.326653954721758
practice_offset[2393],0.751,0.057,0.64,0.865,0.008,0.002,53.0,183.0,1.11,111.91180754822172,89.64808793049512,137.5006085977112
practice_offset[2394],0.805,0.051,0.703,0.9,0.005,0.001,120.0,460.0,1.05,123.6696498819987,101.98030365487591,145.960311115695
practice_offset[2395],1.183,0.056,1.079,1.294,0.004,0.002,166.0,314.0,1.04,226.41519848379272,194.17363433635762,264.73468030567705
practice_offset[2396],0.407,0.054,0.306,0.516,0.005,0.001,129.0,568.0,1.05,50.23041056619504,35.79823065478924,67.53129773975874
practice_offset[2397],-0.198,0.06,-0.316,-0.078,0.008,0.003,59.0,121.0,1.11,-17.963014686216905,-27.094054983237626,-7.5035573456460725
practice_offset[2398],0.432,0.051,0.33,0.532,0.005,0.001,110.0,347.0,1.06,54.03351151611271,39.09681284637803,70.23335733667813
practice_offset[2399],0.135,0.057,0.022,0.249,0.007,0.002,60.0,154.0,1.1,14.453678435131456,2.2243784470438177,28.27420330698114
practice_offset[2400],-0.622,0.052,-0.721,-0.518,0.005,0.001,124.0,516.0,1.05,-46.313037610854046,-51.37342530009654,-40.42892210996788
practice_offset[2401],-0.183,0.057,-0.292,-0.069,0.008,0.002,52.0,206.0,1.11,-16.723184426290906,-25.323146402664285,-6.667331992179804
practice_offset[2402],-0.386,0.061,-0.501,-0.261,0.008,0.003,59.0,118.0,1.11,-32.02294743196789,-39.40755677828125,-22.971908038492085
practice_offset[2403],1.042,0.055,0.937,1.151,0.004,0.002,164.0,435.0,1.04,183.48811105884675,155.23129824793847,216.1352682222409
practice_offset[2404],0.246,0.051,0.144,0.345,0.005,0.001,120.0,428.0,1.05,27.88995735417381,15.488410852491352,41.19899196676591
practice_offset[2405],-0.32,0.062,-0.438,-0.194,0.007,0.002,70.0,210.0,1.09,-27.385096292630905,-35.46742171427054,-17.63420957314231
practice_offset[2406],-0.156,0.059,-0.273,-0.037,0.007,0.002,64.0,181.0,1.09,-14.444080962898154,-23.890721237106572,-3.6323864650946502
practice_offset[2407],-0.067,0.065,-0.191,0.066,0.008,0.002,71.0,233.0,1.08,-6.480479866322342,-17.386741184880616,6.822671716599338
practice_offset[2408],0.252,0.057,0.143,0.366,0.008,0.002,52.0,227.0,1.11,28.65960372848406,15.372980166601046,44.19552426545161
practice_offset[2409],0.613,0.054,0.511,0.72,0.004,0.002,150.0,294.0,1.04,84.59609832074332,66.69573190640476,105.44332106438875
practice_offset[2410],0.148,0.057,0.037,0.266,0.007,0.002,60.0,152.0,1.1,15.951289636297394,3.7693020838156954,30.473505868692797
practice_offset[2411],0.049,0.06,-0.069,0.17,0.008,0.003,62.0,133.0,1.1,5.022035074002806,-6.667331992179804,18.530485132036546
practice_offset[2412],0.389,0.051,0.287,0.488,0.004,0.002,155.0,345.0,1.04,47.55045513330549,33.242421347567586,62.90548499725743
