parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
practice_intercept_offset[177],0.745,0.046,0.665,0.845,0.013,0.008,13.0,23.0,1.67,110.64414349807272,94.44905213368313,132.79778145702346,,,
practice_intercept_offset[178],-1.025,0.048,-1.118,-0.927,0.013,0.007,14.0,33.0,1.59,-64.12035345940484,-67.30669927928679,-60.42608512287633,,,
practice_intercept_offset[179],0.59,0.044,0.511,0.683,0.013,0.007,12.0,28.0,1.7,80.39884153978569,66.69573190640476,97.98082567660498,,,
practice_intercept_offset[180],0.567,0.045,0.492,0.669,0.013,0.008,13.0,26.0,1.66,76.29701995299278,63.55841192052398,95.22840601083392,,,
practice_intercept_offset[181],1.281,0.046,1.201,1.381,0.013,0.008,14.0,26.0,1.57,260.0238164214303,232.3438700271237,297.8878517235706,,,
practice_intercept_offset[182],-0.095,0.045,-0.182,-0.0,0.013,0.007,13.0,31.0,1.64,-9.062706553176858,-16.63986595842647,0.0,,,
practice_intercept_offset[183],0.613,0.045,0.54,0.718,0.013,0.008,12.0,23.0,1.7,84.59609832074332,71.60068621848585,105.0328450351146,,,
practice_intercept_offset[184],0.679,0.044,0.596,0.767,0.013,0.006,12.0,33.0,1.69,97.1904841108186,81.48448827228366,115.32966642600393,,,
practice_intercept_offset[185],0.002,0.049,-0.091,0.097,0.012,0.005,16.0,44.0,1.43,0.2002001334000303,-8.698228910073425,10.186037362101064,,,
practice_intercept_offset[186],-0.883,0.047,-0.968,-0.783,0.013,0.006,13.0,32.0,1.66,-58.64595723954849,-62.01580371486213,-54.29671459629222,,,
practice_intercept_offset[187],0.483,0.045,0.402,0.574,0.013,0.006,13.0,33.0,1.65,62.092990501207424,49.48113326760426,77.53542846562733,,,
practice_intercept_offset[188],1.103,0.045,1.03,1.205,0.013,0.008,13.0,24.0,1.64,201.31920542942723,180.10658346990792,233.6759078067415,,,
practice_intercept_offset[189],0.557,0.044,0.478,0.651,0.013,0.007,12.0,28.0,1.69,74.54283529493428,61.2845483383623,91.74573279326611,,,
practice_intercept_offset[190],1.26,0.045,1.188,1.361,0.013,0.008,13.0,24.0,1.64,252.5421487365382,228.05136147501824,290.00914438431886,,,
practice_intercept_offset[191],0.06,0.046,-0.019,0.163,0.013,0.008,12.0,24.0,1.71,6.183654654535964,-1.8820637757194003,17.7036689688467,,,
practice_intercept_offset[192],1.257,0.043,1.185,1.351,0.013,0.007,13.0,29.0,1.67,251.4861071447473,227.0686821465952,286.12848855835017,,,
practice_intercept_offset[193],1.218,0.043,1.146,1.313,0.013,0.007,13.0,27.0,1.68,238.0420128015566,214.55853699405552,271.73089278188314,,,
practice_intercept_offset[194],0.873,0.044,0.792,0.964,0.013,0.006,13.0,33.0,1.67,139.40823379328498,120.78076288406328,162.21641807745738,,,
practice_intercept_offset[195],1.183,0.045,1.111,1.283,0.013,0.008,13.0,26.0,1.62,226.41519848379272,203.73942705151612,260.7445845821779,,,
practice_intercept_offset[196],-0.442,0.045,-0.527,-0.351,0.013,0.006,13.0,31.0,1.67,-35.72503645444688,-40.96265640395361,-29.601624614437902,,,
practice_intercept_offset[197],0.337,0.048,0.246,0.432,0.013,0.006,14.0,41.0,1.54,40.07390637385353,27.88995735417381,54.03351151611271,,,
practice_intercept_offset[198],-0.389,0.046,-0.476,-0.294,0.013,0.007,13.0,29.0,1.67,-32.22657299860289,-37.87365177525383,-25.47235085567113,,,
practice_intercept_offset[199],-0.466,0.047,-0.556,-0.366,0.013,0.007,13.0,27.0,1.63,-37.24927159526593,-42.65015241242847,-30.649719879024428,,,
practice_intercept_offset[200],0.836,0.045,0.758,0.934,0.013,0.008,13.0,25.0,1.64,130.71200151265555,113.4003941758656,154.4667517463568,,,
practice_intercept_offset[201],-0.899,0.047,-0.99,-0.802,0.013,0.006,13.0,33.0,1.58,-59.302356724705184,-62.84233089779543,-55.156879575189045,,,
practice_intercept_offset[202],-0.125,0.046,-0.202,-0.02,0.013,0.008,12.0,25.0,1.7,-11.750309741540466,-18.29050720577634,-1.9801326693244747,,,
practice_intercept_offset[203],-0.173,0.048,-0.261,-0.072,0.013,0.005,15.0,43.0,1.48,-15.886238515537675,-22.971908038492085,-6.946910418879426,,,
practice_intercept_offset[204],0.268,0.044,0.189,0.362,0.013,0.007,12.0,26.0,1.7,30.73471400149361,20.80409524829019,43.61989419603518,,,
practice_intercept_offset[205],1.061,0.045,0.987,1.161,0.013,0.008,13.0,25.0,1.62,188.9258803923903,168.3172867385862,219.31248048907275,,,
practice_intercept_offset[206],-0.148,0.045,-0.233,-0.057,0.012,0.006,13.0,37.0,1.63,-13.75688850579545,-20.7846426475686,-5.540593063347665,,,
practice_intercept_offset[207],-0.434,0.049,-0.528,-0.335,0.013,0.006,15.0,36.0,1.5,-35.20877445146494,-41.02166423871496,-28.46619136474401,,,
practice_intercept_offset[208],-0.404,0.046,-0.488,-0.31,0.013,0.006,13.0,35.0,1.61,-33.23558787310711,-38.6147126957183,-26.65530437757108,,,
practice_intercept_offset[209],-0.538,0.055,-0.648,-0.43,0.013,0.005,19.0,61.0,1.32,-41.60850848473713,-47.690908689749925,-34.949090527668346,,,
practice_intercept_offset[210],0.204,0.047,0.119,0.305,0.013,0.007,14.0,32.0,1.56,22.62981534562105,12.636991828835288,35.66250030062241,,,
practice_intercept_offset[211],-0.617,0.046,-0.703,-0.522,0.013,0.006,13.0,35.0,1.66,-46.04393059200057,-50.49022197190565,-40.6667304876948,,,
practice_intercept_offset[212],-0.984,0.047,-1.072,-0.886,0.013,0.006,13.0,31.0,1.61,-62.61871470545335,-65.7676814056212,-58.76983346059112,,,
practice_intercept_offset[213],0.119,0.044,0.035,0.209,0.012,0.006,13.0,36.0,1.62,12.636991828835288,3.5619708799623284,23.24449985302548,,,
practice_intercept_offset[214],-0.783,0.046,-0.873,-0.688,0.013,0.007,13.0,30.0,1.67,-54.29671459629222,-58.23034220020011,-49.74197749745716,,,
practice_intercept_offset[215],-0.351,0.048,-0.438,-0.248,0.014,0.007,13.0,27.0,1.64,-29.601624614437902,-35.46742171427054,-21.96400567219657,,,
practice_intercept_offset[216],-0.293,0.045,-0.379,-0.204,0.013,0.006,13.0,34.0,1.65,-25.39778593027785,-31.545438733372176,-18.45376288127073,,,
practice_intercept_offset[217],0.274,0.044,0.194,0.367,0.013,0.007,13.0,28.0,1.66,31.521480223872445,21.40962829562332,44.33979191151778,,,
practice_intercept_offset[218],-0.585,0.045,-0.67,-0.489,0.013,0.007,13.0,29.0,1.69,-44.289413818782606,-48.82914222134576,-38.67606730060725,,,
practice_intercept_offset[219],-1.447,0.075,-1.596,-1.299,0.014,0.004,31.0,86.0,1.17,-76.47249444192661,-79.7294278605504,-72.71955388616236,,,
practice_intercept_offset[220],-0.382,0.046,-0.467,-0.282,0.013,0.008,13.0,25.0,1.68,-31.750494679461,-37.31199095876229,-24.572631546691102,,,
practice_intercept_offset[221],-0.528,0.045,-0.615,-0.436,0.013,0.007,12.0,31.0,1.71,-41.02166423871496,-45.93591046906834,-35.338227406456035,,,
practice_intercept_offset[222],-0.189,0.047,-0.271,-0.084,0.014,0.008,12.0,23.0,1.72,-17.221349330526635,-23.738350359493467,-8.056874390487534,,,
practice_intercept_offset[223],1.378,0.046,1.302,1.479,0.013,0.009,13.0,23.0,1.61,296.69597687457934,267.6642604442661,338.8554930978704,,,
practice_intercept_offset[224],1.002,0.043,0.928,1.095,0.013,0.007,13.0,28.0,1.67,172.37238323058088,152.94452249033176,198.91826833933632,,,
practice_intercept_offset[225],1.256,0.054,1.153,1.368,0.013,0.006,19.0,37.0,1.33,251.13479672208985,216.7681714509464,292.7487859536412,,,
practice_intercept_offset[226],0.866,0.044,0.789,0.962,0.013,0.007,13.0,28.0,1.65,137.73822799620655,120.11941311607532,161.69250932469143,,,
practice_intercept_offset[227],-0.176,0.047,-0.262,-0.074,0.014,0.008,12.0,24.0,1.69,-16.138201666292595,-23.04889762924241,-7.132830615871278,,,
practice_intercept_offset[228],1.687,0.048,1.607,1.794,0.014,0.009,14.0,23.0,1.53,440.3246626309602,398.7825284304836,501.3458255819809,,,
practice_intercept_offset[229],0.454,0.043,0.376,0.547,0.013,0.007,12.0,29.0,1.7,57.45979974750188,45.6447133771086,72.80610506585812,,,
practice_intercept_offset[230],-0.002,0.047,-0.085,0.099,0.014,0.008,12.0,23.0,1.69,-0.1998001332666921,-8.148771559854262,10.406629955888192,,,
practice_intercept_offset[231],0.891,0.046,0.816,0.995,0.013,0.008,13.0,24.0,1.63,143.75659989119467,126.14359779865106,170.4724341279452,,,
practice_intercept_offset[232],-0.49,0.05,-0.579,-0.382,0.014,0.008,14.0,25.0,1.59,-38.73736058155839,-43.95414550255096,-31.750494679461,,,
practice_intercept_offset[233],0.517,0.043,0.441,0.609,0.012,0.007,13.0,28.0,1.68,67.69891283107623,55.426070234230586,83.85918872918931,,,
practice_intercept_offset[234],0.611,0.044,0.539,0.712,0.013,0.007,13.0,27.0,1.68,84.22727507029337,71.42917130401752,103.80633118599062,,,
practice_intercept_offset[235],0.624,0.054,0.521,0.732,0.013,0.006,18.0,35.0,1.36,86.63786452864724,68.37105186428181,107.92349218188444,,,
practice_intercept_offset[236],1.145,0.045,1.073,1.248,0.014,0.009,13.0,24.0,1.67,214.24413568391668,192.41387708137304,248.3369247581368,,,
practice_intercept_offset[237],0.724,0.046,0.647,0.828,0.014,0.008,13.0,24.0,1.64,106.26674008880342,90.98028178471122,128.8736686364905,,,
practice_intercept_offset[238],0.016,0.048,-0.073,0.117,0.013,0.006,15.0,35.0,1.47,1.6128685406094911,-7.039916997420725,12.41194296905368,,,
practice_intercept_offset[239],0.82,0.047,0.744,0.925,0.014,0.008,13.0,24.0,1.65,127.04998375324055,110.43360464154782,152.1868260358148,,,
practice_intercept_offset[240],-0.459,0.048,-0.543,-0.355,0.014,0.008,12.0,25.0,1.71,-36.80847551005041,-41.89973726363981,-29.882655679142754,,,
practice_intercept_offset[241],1.373,0.046,1.301,1.478,0.014,0.009,13.0,23.0,1.63,294.71744743573817,267.2967799546899,338.4168569593948,,,
practice_intercept_offset[242],-0.911,0.048,-1.0,-0.808,0.013,0.006,14.0,30.0,1.57,-59.78780989953562,-63.212055882855765,-55.42513273350398,,,
practice_intercept_offset[243],0.899,0.049,0.812,1.003,0.013,0.006,15.0,36.0,1.46,145.71447374375168,125.24083014645076,172.6448918454098,,,
practice_intercept_offset[244],0.488,0.044,0.409,0.583,0.013,0.007,13.0,28.0,1.67,62.90548499725743,50.53117204855597,79.14045912584665,,,
practice_intercept_offset[245],-0.914,0.049,-1.004,-0.81,0.014,0.008,12.0,24.0,1.71,-59.90826569580079,-63.35891374778407,-55.51419337770589,,,
practice_intercept_offset[246],-0.061,0.047,-0.141,0.044,0.014,0.008,13.0,25.0,1.68,-5.917676022399032,-13.151068830233214,4.498235488844382,,,
practice_intercept_offset[247],0.175,0.045,0.096,0.274,0.013,0.008,12.0,24.0,1.69,19.124621661235807,10.075906399397883,31.521480223872445,,,
practice_intercept_offset[248],1.563,0.044,1.491,1.659,0.013,0.008,13.0,26.0,1.65,377.3119144999637,344.1534833810129,425.4054162381541,,,
practice_intercept_offset[249],0.196,0.047,0.115,0.3,0.014,0.008,13.0,26.0,1.67,21.652690533431617,12.187343757193837,34.98588075760032,,,
practice_intercept_offset[250],0.249,0.049,0.156,0.35,0.013,0.006,16.0,34.0,1.45,28.27420330698114,16.88262030898691,41.90675485932572,,,
practice_intercept_offset[251],0.053,0.044,-0.029,0.151,0.013,0.007,12.0,26.0,1.7,5.4429645119356,-2.858353553339521,16.299665808182027,,,
practice_intercept_offset[252],-0.473,0.048,-0.557,-0.367,0.014,0.008,13.0,25.0,1.65,-37.686992882234215,-42.70747359464816,-30.71903549556083,,,
practice_intercept_offset[253],-1.087,0.05,-1.18,-0.98,0.014,0.008,13.0,29.0,1.62,-66.27733423238152,-69.27212613988686,-62.46889011486005,,,
practice_intercept_offset[254],1.432,0.046,1.361,1.535,0.014,0.009,13.0,23.0,1.65,318.70649532798615,290.00914438431886,364.1325529953961,,,
practice_intercept_offset[255],0.441,0.047,0.36,0.545,0.014,0.008,13.0,24.0,1.64,55.426070234230586,43.332941456034014,72.46083823764356,,,
practice_intercept_offset[256],-0.21,0.048,-0.298,-0.106,0.014,0.008,13.0,25.0,1.62,-18.941575402981293,-25.76986602522257,-10.057535192407595,,,
practice_intercept_offset[257],0.685,0.058,0.579,0.809,0.014,0.007,19.0,39.0,1.33,98.377183553716,78.42532850409398,124.56612022692308,,,
practice_intercept_offset[258],-1.086,0.049,-1.175,-0.981,0.014,0.008,12.0,26.0,1.7,-66.24359469965917,-69.11810203119802,-62.50640246544387,,,
practice_intercept_offset[259],-1.798,0.05,-1.895,-1.693,0.014,0.006,14.0,35.0,1.56,-83.4370183183685,-84.96816649535997,-81.60332050708472,,,
practice_intercept_offset[260],-2.08,0.058,-2.189,-1.965,0.015,0.006,15.0,41.0,1.47,-87.50697878014175,-88.79712786570221,-85.98441133841847,,,
practice_intercept_offset[261],-1.114,0.064,-1.238,-0.987,0.014,0.005,21.0,55.0,1.29,-67.17566418092062,-71.00364344705967,-62.73069051364286,,,
practice_intercept_offset[262],-0.8,0.048,-0.885,-0.696,0.014,0.008,12.0,24.0,1.74,-55.067103588277845,-58.72858267209504,-50.14243770087834,,,
practice_intercept_offset[263],0.377,0.049,0.288,0.48,0.013,0.006,15.0,36.0,1.46,45.790430937122586,33.375730412338456,61.607440219289344,,,
practice_intercept_offset[264],-0.398,0.05,-0.494,-0.295,0.013,0.006,16.0,45.0,1.44,-32.833797233799025,-38.98192169093202,-25.54684125340906,,,
practice_intercept_offset[265],0.189,0.045,0.101,0.281,0.012,0.006,13.0,29.0,1.58,20.80409524829019,10.627664176342355,32.445360393525725,,,
practice_intercept_offset[266],0.846,0.046,0.77,0.95,0.014,0.009,13.0,24.0,1.66,133.03069567618056,115.97662537849152,158.5709659315846,,,
practice_intercept_offset[267],1.009,0.048,0.924,1.113,0.012,0.006,16.0,35.0,1.43,174.2856786344921,151.93476526117138,204.34751378966175,,,
practice_intercept_offset[268],0.657,0.043,0.583,0.75,0.012,0.007,12.0,27.0,1.69,92.89966552642908,79.14045912584665,111.70000166126748,,,
practice_intercept_offset[269],0.365,0.05,0.268,0.467,0.012,0.006,17.0,42.0,1.4,44.05140081492171,30.73471400149361,59.520140341700056,,,
practice_intercept_offset[270],1.165,0.044,1.089,1.262,0.012,0.007,13.0,29.0,1.59,220.59228832028143,197.130128513195,253.24793858860008,,,
practice_intercept_offset[271],0.217,0.046,0.139,0.321,0.013,0.008,13.0,24.0,1.65,24.234410213776396,14.91241000036052,37.85055808937538,,,
practice_intercept_offset[272],0.579,0.044,0.503,0.673,0.013,0.007,12.0,27.0,1.69,78.42532850409398,65.367486118276,96.01088354664576,,,
practice_intercept_offset[273],0.345,0.046,0.267,0.446,0.013,0.008,13.0,24.0,1.67,41.19899196676591,30.60404463306543,56.20514665337439,,,
practice_intercept_offset[274],-0.431,0.049,-0.522,-0.329,0.013,0.006,16.0,40.0,1.45,-35.01410892252505,-40.6667304876948,-28.035698325292454,,,
practice_intercept_offset[275],-0.805,0.052,-0.901,-0.699,0.013,0.006,16.0,43.0,1.45,-55.29120734406436,-59.383670670205625,-50.29178625293622,,,
practice_intercept_offset[276],-1.007,0.049,-1.101,-0.905,0.013,0.006,14.0,40.0,1.52,-63.46867228641386,-66.74616210055413,-59.54581148969812,,,
practice_intercept_offset[277],0.909,0.044,0.833,1.003,0.012,0.007,13.0,29.0,1.66,148.1839452598748,130.02090267469853,172.6448918454098,,,
practice_intercept_offset[278],0.034,0.051,-0.061,0.142,0.013,0.006,16.0,37.0,1.42,3.458460672811792,-5.917676022399032,15.257664853700504,,,
practice_intercept_offset[279],-0.015,0.045,-0.1,0.077,0.013,0.007,13.0,30.0,1.66,-1.4888060396937353,-9.51625819640405,8.00420763926002,,,
practice_intercept_offset[280],0.542,0.049,0.452,0.644,0.013,0.006,15.0,34.0,1.48,71.94423102121061,57.145194857764906,90.40819949185804,,,
practice_intercept_offset[281],1.294,0.044,1.219,1.391,0.013,0.007,13.0,27.0,1.65,264.73468030567705,238.38022389171903,301.8866911141531,,,
practice_intercept_offset[282],-0.973,0.054,-1.08,-0.864,0.013,0.006,18.0,47.0,1.36,-62.2052506841835,-66.0404474355061,-57.85271852240824,,,
practice_intercept_offset[283],-0.062,0.045,-0.146,0.034,0.013,0.006,13.0,29.0,1.62,-6.011711320891111,-13.58422968153572,3.458460672811792,,,
practice_intercept_offset[284],-1.068,0.047,-1.157,-0.971,0.013,0.006,13.0,34.0,1.61,-65.63047790718477,-68.55719484751864,-62.129585545635024,,,
practice_intercept_offset[285],-0.132,0.044,-0.213,-0.039,0.013,0.007,12.0,30.0,1.71,-12.365900492062664,-19.184386278351163,-3.824929085363327,,,
practice_intercept_offset[286],-1.118,0.055,-1.225,-1.006,0.013,0.006,17.0,49.0,1.39,-67.30669927928679,-70.62422996764673,-63.43212268694634,,,
practice_intercept_offset[287],-1.653,0.056,-1.759,-1.542,0.013,0.005,17.0,59.0,1.38,-80.85253777440961,-82.77830052620132,-78.60472322993718,,,
practice_intercept_offset[288],-0.243,0.046,-0.325,-0.141,0.014,0.008,12.0,23.0,1.71,-21.572848622844354,-27.747264635792774,-13.151068830233214,,,
practice_intercept_offset[289],-0.901,0.053,-1.002,-0.794,0.013,0.005,17.0,47.0,1.39,-59.383670670205625,-63.2855582442279,-54.796695797658536,,,
practice_intercept_offset[290],-0.562,0.047,-0.651,-0.466,0.013,0.006,14.0,33.0,1.58,-42.99322126219865,-47.84760080798425,-37.24927159526593,,,
practice_intercept_offset[291],-0.368,0.045,-0.45,-0.27,0.013,0.007,13.0,30.0,1.67,-30.78828183112696,-36.23718483782267,-23.662050566314687,,,
practice_intercept_offset[292],-0.346,0.046,-0.434,-0.252,0.013,0.006,13.0,32.0,1.62,-29.248751289349823,-35.20877445146494,-22.27552619310539,,,
practice_intercept_offset[293],-0.858,0.058,-0.974,-0.744,0.013,0.005,20.0,64.0,1.3,-57.59907466289527,-62.2430265424222,-52.47907283138555,,,
practice_intercept_offset[294],1.789,0.05,1.7,1.894,0.013,0.006,17.0,36.0,1.4,498.346600764497,447.39473917272,564.589918139396,,,
practice_intercept_offset[295],1.093,0.044,1.017,1.191,0.013,0.007,13.0,26.0,1.66,198.32102924083583,176.488764657882,229.0369932679089,,,
practice_intercept_offset[296],0.11,0.051,0.014,0.214,0.013,0.005,17.0,42.0,1.38,11.627807045887128,1.4098458938492264,23.862265479345226,,,
practice_intercept_offset[297],-0.129,0.049,-0.223,-0.027,0.012,0.006,16.0,40.0,1.41,-12.102603445441684,-19.988515070544587,-2.6638758475663216,,,
practice_intercept_offset[298],-1.459,0.054,-1.563,-1.352,0.013,0.006,16.0,42.0,1.43,-76.75313728386584,-79.04933923454207,-74.127770174036,,,
practice_intercept_offset[299],0.91,0.048,0.821,1.007,0.012,0.006,16.0,36.0,1.44,148.43225333848164,127.2771472998368,173.73765548304894,,,
practice_intercept_offset[300],0.468,0.05,0.38,0.574,0.013,0.007,15.0,30.0,1.48,59.67974026870526,46.228458943422446,77.53542846562733,,,
practice_intercept_offset[301],0.984,0.046,0.911,1.091,0.014,0.009,13.0,22.0,1.67,167.51354109963805,148.68080984936256,197.7249834268501,,,
practice_intercept_offset[302],0.224,0.045,0.139,0.318,0.013,0.007,12.0,27.0,1.73,25.10710194283623,14.91241000036052,37.437626122756114,,,
practice_intercept_offset[303],0.741,0.044,0.668,0.842,0.013,0.007,13.0,27.0,1.68,109.80324983260262,95.03327518649616,132.10043465586415,,,
practice_intercept_offset[304],0.356,0.051,0.267,0.466,0.014,0.007,15.0,28.0,1.5,42.760754826384485,30.60404463306543,59.36069993484847,,,
practice_intercept_offset[305],0.933,0.043,0.858,1.028,0.013,0.007,12.0,26.0,1.69,154.2124121855858,135.84390954904646,179.54693014284624,,,
practice_intercept_offset[306],0.934,0.049,0.85,1.039,0.012,0.006,16.0,34.0,1.42,154.4667517463568,133.96468519259906,182.63892114742964,,,
practice_intercept_offset[307],-0.548,0.059,-0.665,-0.432,0.013,0.005,20.0,61.0,1.29,-42.18951353294804,-48.57264722933681,-35.079062331485254,,,
practice_intercept_offset[308],0.863,0.043,0.789,0.957,0.012,0.007,13.0,28.0,1.67,137.02608206522376,120.11941311607532,160.38731248931538,,,
practice_intercept_offset[309],0.838,0.044,0.765,0.938,0.013,0.007,13.0,25.0,1.68,131.1738872474537,114.89943746552204,155.4866572043847,,,
practice_intercept_offset[310],0.756,0.053,0.664,0.871,0.013,0.007,17.0,32.0,1.4,112.97401990391056,94.2547002736754,138.92989582311458,,,
practice_intercept_offset[311],0.186,0.05,0.093,0.29,0.013,0.006,16.0,38.0,1.41,20.44222603776298,9.7461735268082,33.6427488025472,,,
practice_intercept_offset[312],1.148,0.043,1.074,1.242,0.013,0.007,13.0,26.0,1.68,215.1882836047388,192.70643721414083,246.253160752892,,,
practice_intercept_offset[313],0.281,0.046,0.194,0.375,0.013,0.007,13.0,30.0,1.6,32.445360393525725,21.40962829562332,45.49914146182012,,,
practice_intercept_offset[314],-0.799,0.064,-0.924,-0.674,0.013,0.004,26.0,82.0,1.21,-55.02214821792722,-60.30718511741176,-49.03341683087524,,,
practice_intercept_offset[315],-0.511,0.051,-0.611,-0.41,0.013,0.006,16.0,44.0,1.44,-40.01046166188145,-45.7192210209676,-33.63497498636806,,,
